5/2/2021 5:00:53 PM -04:00,run_23,BHT,0.108
5/2/2021 5:00:53 PM -04:00,run_23,product_23,0.066
5/2/2021 5:11:24 PM -04:00,run_optical_23,product_23,0.068
5/2/2021 5:25:08 PM -04:00,run_24,BHT,0.089
5/2/2021 5:25:08 PM -04:00,run_24,product_24,0.084
5/2/2021 5:35:47 PM -04:00,run_optical_24,BHT,0.076
5/2/2021 5:35:47 PM -04:00,run_optical_24,product_24,0.085
5/2/2021 5:49:44 PM -04:00,run_25,BHT,0.091
5/2/2021 5:49:44 PM -04:00,run_25,product_25,0.085
5/2/2021 6:00:14 PM -04:00,run_optical_25,BHT,0.070
5/2/2021 6:00:14 PM -04:00,run_optical_25,product_25,0.079
5/2/2021 6:13:58 PM -04:00,run_26,core_26,0.084
5/2/2021 6:13:58 PM -04:00,run_26,BHT,0.080
5/2/2021 6:13:58 PM -04:00,run_26,product_26,0.081
5/2/2021 6:13:58 PM -04:00,run_26,product_26,0.086
5/2/2021 6:13:58 PM -04:00,run_26,product_26,0.091
5/2/2021 6:31:46 PM -04:00,run_optical_26,core_26,0.100
5/2/2021 6:31:46 PM -04:00,run_optical_26,product_26,0.084
5/2/2021 6:31:46 PM -04:00,run_optical_26,product_26,0.089
5/2/2021 6:31:46 PM -04:00,run_optical_26,product_26,0.089
5/2/2021 7:03:17 PM -04:00,run_29,BHT,0.082
5/2/2021 7:20:40 PM -04:00,run_30,product_30,0.083
5/2/2021 7:31:12 PM -04:00,run_optical_30,product_30,0.073
5/2/2021 7:44:51 PM -04:00,run_31,BHT,0.114
5/2/2021 7:44:51 PM -04:00,run_31,product_31,0.099
5/2/2021 7:55:27 PM -04:00,run_optical_31,BHT,0.099
5/2/2021 7:55:27 PM -04:00,run_optical_31,product_31,0.090
5/2/2021 8:09:01 PM -04:00,run_32,product_32,0.079
5/2/2021 8:33:04 PM -04:00,run_33,BHT,0.069
5/2/2021 8:33:04 PM -04:00,run_33,product_33,0.092
5/2/2021 8:43:48 PM -04:00,run_optical_33,BHT,0.093
5/2/2021 8:43:48 PM -04:00,run_optical_33,product_33,0.061
5/2/2021 8:57:24 PM -04:00,run_35,BHT,0.114
5/2/2021 8:57:24 PM -04:00,run_35,product_35,0.095
5/2/2021 9:08:06 PM -04:00,run_optical_35,BHT,0.083
5/2/2021 9:08:06 PM -04:00,run_optical_35,product_35,0.096
5/2/2021 9:21:44 PM -04:00,run_36,core_36,0.109
5/2/2021 9:21:44 PM -04:00,run_36,product_36,0.084
5/2/2021 9:32:19 PM -04:00,run_optical_36,core_36,0.098
5/2/2021 9:32:19 PM -04:00,run_optical_36,product_36,0.090
5/2/2021 9:45:39 PM -04:00,run_37,BHT,0.078
5/2/2021 9:45:39 PM -04:00,run_37,product_37,0.096
5/2/2021 10:01:35 PM -04:00,run_optical_37,product_37,0.083
5/2/2021 10:15:05 PM -04:00,run_39,product_39,0.078
5/2/2021 10:15:05 PM -04:00,run_39,product_39,0.082
5/2/2021 10:25:39 PM -04:00,run_optical_39,product_39,0.080
5/2/2021 10:25:39 PM -04:00,run_optical_39,product_39,0.091
5/2/2021 10:39:11 PM -04:00,run_40,core_40,0.093
5/2/2021 10:39:11 PM -04:00,run_40,BHT,0.093
5/2/2021 10:39:11 PM -04:00,run_40,product_40,0.081
5/2/2021 10:55:19 PM -04:00,run_optical_40,product_40,0.090
5/2/2021 11:08:53 PM -04:00,run_42,BHT,0.102
5/2/2021 11:25:38 PM -04:00,run_44,product_44,0.081
5/2/2021 11:36:11 PM -04:00,run_optical_44,product_44,0.077
5/2/2021 11:49:53 PM -04:00,run_45,core_45,0.093
5/3/2021 12:06:28 AM -04:00,run_46,BHT,0.075
5/3/2021 12:06:28 AM -04:00,run_46,product_46,0.077
5/3/2021 12:17:15 AM -04:00,run_optical_46,product_46,0.087
5/3/2021 12:31:01 AM -04:00,run_47,core_47,0.074
5/3/2021 12:31:01 AM -04:00,run_47,BHT,0.091
5/3/2021 12:31:01 AM -04:00,run_47,product_47,0.081
5/3/2021 12:41:59 AM -04:00,run_optical_47,core_47,0.085
5/3/2021 12:41:59 AM -04:00,run_optical_47,BHT,0.103
5/3/2021 12:41:59 AM -04:00,run_optical_47,product_47,0.098
5/3/2021 2:42:47 AM -04:00,run2_21,BHT,0.114
5/3/2021 2:42:47 AM -04:00,run2_21,product_21,0.091
5/3/2021 2:58:41 AM -04:00,run_optical_21,BHT,0.092
5/3/2021 2:58:41 AM -04:00,run_optical_21,product_21,0.102
5/3/2021 3:12:21 AM -04:00,run2_22,BHT,0.099
5/3/2021 3:12:21 AM -04:00,run2_22,product_22,0.093
5/3/2021 3:23:47 AM -04:00,run_optical_22,BHT,0.113
5/3/2021 3:23:47 AM -04:00,run_optical_22,product_22,0.104
5/3/2021 10:29:55 AM -04:00,run2_47,core_47,0.114
5/3/2021 10:29:55 AM -04:00,run2_47,core_47,0.070
5/3/2021 10:29:55 AM -04:00,run2_47,BHT,0.109
5/3/2021 10:29:55 AM -04:00,run2_47,product_47,0.089
5/3/2021 10:40:32 AM -04:00,run_optical_47,core_47,0.098
5/3/2021 10:40:32 AM -04:00,run_optical_47,BHT,0.109
5/3/2021 10:40:32 AM -04:00,run_optical_47,BHT,0.062
5/3/2021 10:40:32 AM -04:00,run_optical_47,product_47,0.085
7/22/2021 6:23:11 PM -04:00,azulene_20210722_1817,Azulene,0.104
7/22/2021 6:34:53 PM -04:00,azulene_20210722_1829,Azulene,0.081
7/27/2021 6:19:04 PM -04:00,azulene_0,Azulene,0.108
7/27/2021 6:37:14 PM -04:00,azulene_0,Azulene,0.106
7/27/2021 6:49:53 PM -04:00,azulene_1,Azulene,0.111
7/27/2021 7:02:32 PM -04:00,azulene_2,Azulene,0.112
7/27/2021 7:15:12 PM -04:00,azulene_3,Azulene,0.104
7/27/2021 7:27:51 PM -04:00,azulene_4,Azulene,0.104
7/27/2021 7:40:30 PM -04:00,azulene_5,Azulene,0.110
